source_id,reply_id,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,internal_evidence,sarcasm,toxic_language
1178362244561850368,1178388788025991169,0,0,0,0,0,0,0,0,1,0
1176770666118430720,1176809515506982912,1,1,0,1,0,0,0,0,0,0
1178268340818780160,1178596458519580674,1,1,1,1,0,0,1,0,0,0
1177606785672384512,1178452545854935040,0,0,0,0,0,0,0,0,0,1
1178105561356935171,1178260061828898816,0,0,0,0,0,0,0,0,0,0
1179135801713709057,1179139877482446848,0,0,0,0,0,0,0,0,0,0
1178963281949712384,1178964319943434245,1,1,0,1,0,0,0,0,0,0
1177552712701030401,1177553456665649153,0,0,0,0,0,0,0,0,1,0
1178990332907851777,1179012685834461186,1,1,1,1,0,1,0,0,0,0
1177281748843077638,1177284126203944961,1,1,1,1,0,0,1,0,0,0
1179702671613349896,1179818115804385280,1,1,1,1,0,1,0,0,0,0
1178022438396923904,1178319068450971649,1,1,0,1,0,0,0,0,0,0
1177507574989475840,1177513349732429825,1,1,1,1,0,1,0,0,0,0
1177855875924594688,1177871042699808769,1,1,0,1,0,0,0,0,0,0
1178579985772109825,1178819320614440960,1,1,1,1,0,1,0,0,0,0
1179354124653121537,1179354796916125696,1,1,0,1,0,0,0,0,0,0
1176940971554168832,1176957599855652864,1,0,1,0,0,0,1,0,0,0
1178366112133718017,1178622128813416449,1,1,0,1,0,0,0,0,0,0
1179700402670977025,1179702061086187520,0,0,0,0,0,0,0,0,1,0
1178400410022883332,1178818060377038848,1,1,0,1,0,0,0,0,0,0
1179744928307523584,1179829731065241600,1,1,0,1,0,0,0,0,0,0
1178075233015750660,1178267713770344449,1,1,1,1,0,1,0,0,0,0
1178228612908097536,1178241628735250432,1,1,0,0,1,0,0,0,0,0
1179382794167967746,1179667371818135552,1,0,1,0,0,0,1,0,0,0
1179839376446164992,1180030654249099264,1,1,0,1,0,0,0,0,0,0
1178756949166440449,1178780478524055554,1,1,0,1,0,0,0,0,0,0
1177233801728028673,1177236666379132929,1,0,1,0,0,0,1,0,0,0
1179016844751130624,1179168149268258821,1,1,0,1,0,0,0,0,1,0
1178423465390546946,1178615018113425408,0,0,0,0,0,0,0,0,1,0
1179141950559129601,1179142286892027904,1,1,0,1,0,0,0,0,0,0
1176885206516686848,1177162589580775425,1,0,1,0,0,0,1,0,1,0
1177457915214458882,1177457917353582598,1,1,1,1,0,0,1,0,0,0
1180013453769138177,1180078451472109568,0,0,0,0,0,0,0,0,1,0
1179649983789834240,1179650609512943617,0,0,0,0,0,0,0,0,0,0
1177599372185473025,1177609250866118656,0,0,0,0,0,0,0,0,1,0
1177134510917541888,1177135099021844480,0,0,0,0,0,0,0,0,0,0
1178064103274930177,1178067470760005632,1,1,1,0,1,0,1,0,0,0
1180086841518768128,1180107007296200705,1,1,0,0,1,0,0,0,0,0
1178057028863975432,1178219453160574976,0,0,0,0,0,0,0,0,0,1
1177738682989731847,1177891230073704448,1,1,0,1,0,0,0,0,0,0
1178423465390546946,1178792207203127296,1,1,0,1,1,0,0,0,0,0
